League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
National League,2026-02-10,Morecambe,Tamworth,2.0,2.0,,,3.0,1.0,0.0,0.0,,,2026-02
National League,2026-02-10,Carlisle,Scunthorpe,3.0,2.0,,,3.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-10,Boston Utd,Gateshead,1.0,0.0,,,1.0,1.0,0.0,0.0,,,2026-02
League 2,2026-02-10,Shrewsbury,Barrow,2.0,1.0,5.0,4.0,2.0,1.0,0.0,0.0,13.0,11.0,2026-02
Serie B,2026-02-10,Sampdoria,Palermo,3.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,13.0,15.0,2026-02
League 1,2026-02-10,Mansfield,Peterboro,1.0,2.0,19.0,0.0,2.0,2.0,0.0,0.0,26.0,7.0,2026-02
Serie B,2026-02-10,Venezia,Modena,0.0,2.0,1.0,5.0,2.0,3.0,0.0,0.0,17.0,13.0,2026-02
Serie B,2026-02-10,Reggiana,Mantova,1.0,0.0,5.0,3.0,4.0,3.0,0.0,0.0,11.0,11.0,2026-02
Serie B,2026-02-10,Pescara,Catanzaro,0.0,2.0,7.0,3.0,3.0,3.0,0.0,0.0,20.0,14.0,2026-02
National League,2026-02-10,Truro,Woking,0.0,2.0,,,1.0,1.0,0.0,0.0,,,2026-02
Championship,2026-02-10,Oxford,Norwich,0.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,7.0,8.0,2026-02
National League,2026-02-10,Solihull,Eastleigh,2.0,3.0,,,1.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-10,Altrincham,Wealdstone,1.0,0.0,,,2.0,0.0,0.0,0.0,,,2026-02
Serie B,2026-02-10,Virtus Entella,Cesena,3.0,1.0,5.0,5.0,2.0,3.0,0.0,0.0,11.0,17.0,2026-02
Premiership Escocia,2026-02-10,Hearts,Hibernian,1.0,0.0,4.0,8.0,0.0,3.0,0.0,0.0,11.0,5.0,2026-02
Championship,2026-02-10,Birmingham,West Brom,0.0,0.0,11.0,3.0,1.0,5.0,0.0,0.0,16.0,9.0,2026-02
Premier League,2026-02-10,Tottenham,Newcastle,1.0,2.0,2.0,12.0,3.0,2.0,0.0,0.0,16.0,21.0,2026-02
Premier League,2026-02-10,West Ham,Man United,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,7.0,9.0,2026-02
League 1 Escocia,2026-02-10,Montrose,Peterhead,1.0,1.0,2.0,6.0,2.0,2.0,0.0,0.0,4.0,13.0,2026-02
League 2 Escocia,2026-02-10,Annan Athletic,Dumbarton,1.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,6.0,8.0,2026-02
League 2 Escocia,2026-02-10,Clyde,Elgin,1.0,1.0,8.0,3.0,1.0,1.0,0.0,0.0,10.0,12.0,2026-02
Premier League,2026-02-10,Everton,Bournemouth,1.0,2.0,7.0,2.0,1.0,3.0,1.0,0.0,16.0,11.0,2026-02
Premier League,2026-02-10,Chelsea,Leeds,2.0,2.0,4.0,1.0,4.0,4.0,0.0,0.0,19.0,4.0,2026-02
Serie B,2026-02-10,Padova,Carrarese,1.0,0.0,3.0,8.0,2.0,3.0,0.0,0.0,13.0,22.0,2026-02
Championship,2026-02-10,Leicester,Southampton,3.0,4.0,3.0,9.0,0.0,1.0,0.0,0.0,8.0,16.0,2026-02
League 2,2026-02-10,Crawley Town,Cambridge,0.0,3.0,2.0,9.0,3.0,0.0,0.0,0.0,7.0,15.0,2026-02
Primeira Liga,2026-02-09,Famalicao,AVS,3.0,1.0,7.0,2.0,3.0,2.0,0.0,0.0,14.0,7.0,2026-02
Turkey Super Lig,2026-02-09,Gaziantep,Kasimpasa,2.0,1.0,1.0,7.0,3.0,2.0,1.0,0.0,4.0,9.0,2026-02
Turkey Super Lig,2026-02-09,Fenerbahce,Genclerbirligi,3.0,1.0,7.0,9.0,2.0,2.0,0.0,0.0,19.0,13.0,2026-02
La Liga,2026-02-09,Villarreal,Espanol,4.0,1.0,5.0,8.0,3.0,3.0,0.0,0.0,10.0,9.0,2026-02
Turkey Super Lig,2026-02-09,Kayserispor,Kocaelispor,1.0,2.0,8.0,2.0,4.0,1.0,0.0,0.0,20.0,10.0,2026-02
Primeira Liga,2026-02-09,Porto,Sp Lisbon,1.0,1.0,1.0,8.0,3.0,5.0,0.0,0.0,8.0,11.0,2026-02
Serie A,2026-02-09,Roma,Cagliari,2.0,0.0,7.0,1.0,2.0,4.0,0.0,0.0,15.0,3.0,2026-02
La Liga 2,2026-02-09,Santander,Mirandes,1.0,0.0,7.0,3.0,4.0,6.0,1.0,1.0,19.0,8.0,2026-02
Serie A,2026-02-09,Atalanta,Cremonese,2.0,1.0,13.0,2.0,2.0,0.0,0.0,0.0,29.0,12.0,2026-02
Ligue 2,2026-02-09,Amiens,Clermont,4.0,3.0,7.0,4.0,2.0,1.0,0.0,0.0,9.0,20.0,2026-02
Championship,2026-02-09,Sheffield United,Middlesbrough,1.0,2.0,8.0,8.0,3.0,2.0,1.0,0.0,13.0,19.0,2026-02
Ligue 1,2026-02-08,Nice,Monaco,0.0,0.0,8.0,6.0,2.0,2.0,0.0,0.0,13.0,10.0,2026-02
Super League Greece,2026-02-08,Panserraikos,AEK,0.0,4.0,0.0,9.0,4.0,3.0,1.0,0.0,3.0,20.0,2026-02
Ligue 1,2026-02-08,Angers,Toulouse,1.0,0.0,3.0,5.0,3.0,2.0,0.0,0.0,12.0,12.0,2026-02
Ligue 1,2026-02-08,Auxerre,Paris FC,0.0,0.0,7.0,4.0,1.0,4.0,0.0,0.0,12.0,8.0,2026-02
Ligue 1,2026-02-08,Le Havre,Strasbourg,2.0,1.0,9.0,3.0,2.0,1.0,0.0,1.0,15.0,10.0,2026-02
La Liga,2026-02-08,Valencia,Real Madrid,0.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0,7.0,11.0,2026-02
Turkey Super Lig,2026-02-08,Rizespor,Galatasaray,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,15.0,19.0,2026-02
La Liga,2026-02-08,Ath Madrid,Betis,0.0,1.0,7.0,3.0,3.0,1.0,0.0,0.0,10.0,8.0,2026-02
La Liga,2026-02-08,Sevilla,Girona,1.0,1.0,5.0,7.0,3.0,3.0,0.0,0.0,11.0,15.0,2026-02
La Liga,2026-02-08,Ath Bilbao,Levante,4.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,22.0,6.0,2026-02
La Liga,2026-02-08,Alaves,Getafe,0.0,2.0,6.0,3.0,2.0,5.0,0.0,0.0,13.0,17.0,2026-02
Bundesliga 2,2026-02-08,Hannover,Holstein Kiel,3.0,1.0,10.0,4.0,0.0,3.0,0.0,0.0,20.0,8.0,2026-02
Premier League,2026-02-08,Brighton,Crystal Palace,0.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,7.0,7.0,2026-02
Premier League,2026-02-08,Liverpool,Man City,1.0,2.0,5.0,4.0,2.0,4.0,1.0,0.0,15.0,17.0,2026-02
Super League Greece,2026-02-08,OFI Crete,Levadeiakos,3.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,11.0,9.0,2026-02
La Liga 2,2026-02-08,Malaga,Cultural Leonesa,2.0,1.0,8.0,2.0,2.0,6.0,0.0,0.0,18.0,4.0,2026-02
La Liga 2,2026-02-08,Cadiz,Almeria,1.0,2.0,6.0,4.0,4.0,2.0,0.0,0.0,19.0,14.0,2026-02
Turkey Super Lig,2026-02-08,Besiktas,Alanyaspor,2.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,20.0,7.0,2026-02
Serie A,2026-02-08,Juventus,Lazio,2.0,2.0,8.0,1.0,0.0,2.0,0.0,0.0,34.0,9.0,2026-02
Serie A,2026-02-08,Sassuolo,Inter,0.0,5.0,5.0,6.0,2.0,1.0,1.0,0.0,7.0,23.0,2026-02
Serie A,2026-02-08,Lecce,Udinese,2.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,16.0,6.0,2026-02
Serie A,2026-02-08,Bologna,Parma,0.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,16.0,5.0,2026-02
Bundesliga 2,2026-02-08,Karlsruhe,Fortuna Dusseldorf,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,6.0,19.0,2026-02
La Liga 2,2026-02-08,Valladolid,Castellon,0.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,9.0,12.0,2026-02
Serie B,2026-02-08,Monza,Avellino,2.0,1.0,15.0,2.0,0.0,3.0,0.0,0.0,33.0,3.0,2026-02
La Liga 2,2026-02-08,La Coruna,Albacete,2.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,12.0,16.0,2026-02
Eredivisie,2026-02-08,Groningen,PSV Eindhoven,1.0,2.0,6.0,11.0,1.0,1.0,0.0,0.0,8.0,15.0,2026-02
La Liga 2,2026-02-08,Sp Gijon,Huesca,2.0,1.0,6.0,4.0,4.0,1.0,0.0,0.0,12.0,9.0,2026-02
Bundesliga 2,2026-02-08,Bielefeld,Braunschweig,3.0,2.0,9.0,1.0,1.0,3.0,0.0,0.0,20.0,10.0,2026-02
Bundesliga,2026-02-08,FC Koln,RB Leipzig,1.0,2.0,4.0,3.0,1.0,4.0,0.0,0.0,10.0,19.0,2026-02
Turkey Super Lig,2026-02-08,Konyaspor,Goztep,0.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0,11.0,7.0,2026-02
Turkey Super Lig,2026-02-08,Eyupspor,Buyuksehyr,1.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,6.0,26.0,2026-02
Primeira Liga,2026-02-08,Benfica,Alverca,2.0,1.0,9.0,1.0,3.0,2.0,0.0,0.0,29.0,6.0,2026-02
Super League Greece,2026-02-08,Aris,PAOK,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,8.0,13.0,2026-02
Bundesliga,2026-02-08,Bayern Munich,Hoffenheim,5.0,1.0,8.0,3.0,2.0,2.0,0.0,1.0,27.0,9.0,2026-02
Championship,2026-02-08,Swansea,Sheffield Weds,4.0,0.0,8.0,2.0,2.0,2.0,0.0,0.0,22.0,3.0,2026-02
Primeira Liga,2026-02-08,Nacional,Casa Pia,0.0,0.0,12.0,1.0,2.0,3.0,0.0,0.0,21.0,9.0,2026-02
Jupiler Pro League,2026-02-08,Genk,Anderlecht,2.0,0.0,5.0,7.0,2.0,1.0,0.0,0.0,18.0,11.0,2026-02
Eredivisie,2026-02-08,AZ Alkmaar,Ajax,1.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,13.0,11.0,2026-02
Ligue 1,2026-02-08,Paris SG,Marseille,5.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,22.0,9.0,2026-02
Jupiler Pro League,2026-02-08,St. Gilloise,RAAL La Louviere,2.0,1.0,9.0,1.0,4.0,4.0,0.0,0.0,16.0,6.0,2026-02
Super League Greece,2026-02-08,Olympiakos,Panathinaikos,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,12.0,7.0,2026-02
Eredivisie,2026-02-08,Utrecht,Feyenoord,0.0,1.0,2.0,7.0,3.0,4.0,1.0,0.0,6.0,10.0,2026-02
Primeira Liga,2026-02-08,Sp Braga,Rio Ave,3.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,15.0,7.0,2026-02
Eredivisie,2026-02-08,Go Ahead Eagles,Telstar,1.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,23.0,12.0,2026-02
Jupiler Pro League,2026-02-08,Mechelen,Antwerp,2.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,8.0,16.0,2026-02
Jupiler Pro League,2026-02-08,Club Brugge,Standard,3.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,22.0,5.0,2026-02
League 1,2026-02-07,Mansfield,Exeter,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,13.0,8.0,2026-02
League 1,2026-02-07,Wycombe,Doncaster,4.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,22.0,5.0,2026-02
League 2,2026-02-07,Fleetwood Town,Bromley,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,11.0,11.0,2026-02
League 1,2026-02-07,Northampton,Stevenage,3.0,1.0,7.0,3.0,4.0,3.0,0.0,0.0,11.0,14.0,2026-02
League 1,2026-02-07,Peterboro,Wigan,6.0,1.0,3.0,10.0,1.0,3.0,0.0,0.0,11.0,11.0,2026-02
League 1,2026-02-07,Plymouth,Lincoln,1.0,4.0,5.0,8.0,2.0,4.0,0.0,0.0,11.0,12.0,2026-02
League 1,2026-02-07,Rotherham,Cardiff,0.0,3.0,5.0,5.0,3.0,3.0,0.0,1.0,10.0,15.0,2026-02
League 1,2026-02-07,Stockport,Leyton Orient,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,19.0,8.0,2026-02
Ligue 1,2026-02-07,Lens,Rennes,3.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,10.0,14.0,2026-02
Ligue 1,2026-02-07,Brest,Lorient,2.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,11.0,13.0,2026-02
National League,2026-02-07,Aldershot,Halifax,3.0,2.0,,,3.0,3.0,1.0,0.0,,,2026-02
National League,2026-02-07,Altrincham,Yeovil,0.0,1.0,,,4.0,2.0,0.0,0.0,,,2026-02
Serie B,2026-02-07,Mantova,Bari,2.0,1.0,7.0,1.0,4.0,2.0,0.0,0.0,16.0,3.0,2026-02
National League,2026-02-07,Boston Utd,Sutton,1.0,0.0,,,1.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-07,Morecambe,Truro,1.0,2.0,,,2.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-07,Rochdale,Carlisle,1.0,0.0,,,1.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-07,Scunthorpe,Southend,1.0,0.0,,,2.0,1.0,0.0,0.0,,,2026-02
Serie A,2026-02-07,Fiorentina,Torino,2.0,2.0,9.0,4.0,2.0,5.0,0.0,0.0,21.0,12.0,2026-02
La Liga 2,2026-02-07,Andorra,Sociedad B,1.0,2.0,2.0,3.0,4.0,5.0,0.0,0.0,14.0,7.0,2026-02
La Liga 2,2026-02-07,Las Palmas,Burgos,0.0,0.0,8.0,2.0,5.0,3.0,0.0,0.0,16.0,5.0,2026-02
La Liga 2,2026-02-07,Zaragoza,Eibar,1.0,1.0,5.0,7.0,1.0,4.0,1.0,0.0,12.0,4.0,2026-02
Bundesliga,2026-02-07,Heidenheim,Hamburg,0.0,2.0,10.0,8.0,0.0,2.0,0.0,0.0,20.0,14.0,2026-02
League 2,2026-02-07,Colchester,Shrewsbury,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,6.0,15.0,2026-02
Bundesliga 2,2026-02-07,Paderborn,Nurnberg,2.0,1.0,6.0,5.0,2.0,3.0,0.0,1.0,15.0,7.0,2026-02
Ligue 2,2026-02-07,St Etienne,Montpellier,1.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0,10.0,5.0,2026-02
Bundesliga,2026-02-07,Freiburg,Werder Bremen,1.0,0.0,4.0,8.0,0.0,1.0,1.0,0.0,7.0,17.0,2026-02
League 2,2026-02-07,Cheltenham,Milton Keynes Dons,2.0,3.0,7.0,8.0,1.0,4.0,0.0,0.0,14.0,19.0,2026-02
Turkey Super Lig,2026-02-07,Karagumruk,Antalyaspor,1.0,0.0,9.0,4.0,2.0,5.0,0.0,0.0,16.0,9.0,2026-02
Turkey Super Lig,2026-02-07,Samsunspor,Trabzonspor,0.0,3.0,8.0,1.0,2.0,1.0,0.0,0.0,11.0,17.0,2026-02
Bundesliga 2,2026-02-07,Elversberg,Hertha,0.0,3.0,7.0,5.0,1.0,2.0,0.0,0.0,20.0,6.0,2026-02
Bundesliga,2026-02-07,Mainz,Augsburg,2.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,10.0,14.0,2026-02
League 2 Escocia,2026-02-07,Edinburgh City,East Kilbride,0.0,2.0,7.0,3.0,3.0,3.0,0.0,0.0,8.0,7.0,2026-02
League 2 Escocia,2026-02-07,Forfar,Dumbarton,2.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,8.0,6.0,2026-02
League 2 Escocia,2026-02-07,Stranraer,Annan Athletic,0.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0,15.0,13.0,2026-02
Bundesliga,2026-02-07,M'gladbach,Leverkusen,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,9.0,10.0,2026-02
Serie B,2026-02-07,Juve Stabia,Padova,3.0,3.0,1.0,4.0,2.0,3.0,0.0,0.0,13.0,8.0,2026-02
League 2,2026-02-07,Bristol Rvs,Chesterfield,2.0,3.0,6.0,6.0,3.0,2.0,0.0,0.0,13.0,15.0,2026-02
Bundesliga 2,2026-02-07,Schalke 04,Dresden,2.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,16.0,9.0,2026-02
Bundesliga 2,2026-02-07,Darmstadt,Kaiserslautern,4.0,0.0,6.0,6.0,1.0,2.0,0.0,0.0,15.0,16.0,2026-02
Ligue 2,2026-02-07,Le Mans,Laval,1.0,1.0,10.0,4.0,3.0,3.0,0.0,0.0,9.0,8.0,2026-02
Ligue 2,2026-02-07,Nancy,Troyes,2.0,1.0,4.0,7.0,3.0,2.0,0.0,0.0,10.0,12.0,2026-02
League 1,2026-02-07,AFC Wimbledon,Reading,3.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,15.0,10.0,2026-02
League 2,2026-02-07,Swindon,Oldham,3.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,10.0,13.0,2026-02
League 2,2026-02-07,Crawley Town,Crewe,0.0,1.0,3.0,7.0,2.0,0.0,0.0,0.0,9.0,17.0,2026-02
Serie B,2026-02-07,Carrarese,Sudtirol,0.0,0.0,5.0,6.0,2.0,2.0,0.0,0.0,15.0,10.0,2026-02
League 1 Escocia,2026-02-07,Inverness C,East Fife,3.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,27.0,3.0,2026-02
League 1 Escocia,2026-02-07,Cove Rangers,Queen of Sth,1.0,1.0,9.0,7.0,5.0,4.0,0.0,0.0,12.0,11.0,2026-02
Serie B,2026-02-07,Catanzaro,Reggiana,2.0,0.0,2.0,10.0,1.0,3.0,0.0,0.0,14.0,15.0,2026-02
Serie B,2026-02-07,Frosinone,Venezia,1.0,2.0,6.0,2.0,1.0,2.0,0.0,0.0,20.0,14.0,2026-02
League 1,2026-02-07,Huddersfield,Blackpool,2.0,2.0,4.0,6.0,2.0,5.0,0.0,0.0,9.0,8.0,2026-02
League 2,2026-02-07,Harrogate,Cambridge,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,10.0,14.0,2026-02
League 2,2026-02-07,Gillingham,Tranmere,2.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,15.0,18.0,2026-02
Championship,2026-02-07,West Brom,Stoke,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,8.0,2026-02
Eredivisie,2026-02-07,Zwolle,Volendam,1.0,2.0,6.0,5.0,3.0,0.0,0.0,0.0,14.0,15.0,2026-02
Eredivisie,2026-02-07,For Sittard,Sparta Rotterdam,2.0,2.0,3.0,13.0,3.0,1.0,0.0,0.0,11.0,16.0,2026-02
Championship,2026-02-07,Preston,Portsmouth,1.0,0.0,2.0,14.0,3.0,1.0,0.0,0.0,7.0,12.0,2026-02
Championship,2026-02-07,Hull,Bristol City,2.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,10.0,11.0,2026-02
Championship,2026-02-07,Coventry,Oxford,0.0,0.0,10.0,0.0,1.0,6.0,0.0,1.0,24.0,4.0,2026-02
Championship,2026-02-07,Birmingham,Leicester,2.0,1.0,10.0,1.0,0.0,2.0,0.0,1.0,22.0,7.0,2026-02
Championship,2026-02-07,Southampton,Watford,1.0,0.0,3.0,9.0,3.0,1.0,0.0,0.0,6.0,11.0,2026-02
Championship,2026-02-07,Wrexham,Millwall,0.0,2.0,5.0,4.0,1.0,3.0,0.0,0.0,16.0,7.0,2026-02
Premier League,2026-02-07,Burnley,West Ham,0.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,18.0,6.0,2026-02
Jupiler Pro League,2026-02-07,Gent,Oud-Heverlee Leuven,1.0,3.0,6.0,5.0,2.0,5.0,0.0,0.0,22.0,13.0,2026-02
Primeira Liga,2026-02-07,Arouca,Guimaraes,3.0,2.0,1.0,6.0,1.0,4.0,0.0,0.0,10.0,14.0,2026-02
Super League Greece,2026-02-07,Kifisia,Atromitos,0.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,11.0,7.0,2026-02
Championship,2026-02-07,Derby,Ipswich,1.0,2.0,3.0,7.0,1.0,4.0,1.0,0.0,9.0,13.0,2026-02
Super League Greece,2026-02-07,Larisa,Panetolikos,1.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0,11.0,8.0,2026-02
Primeira Liga,2026-02-07,Estoril,Tondela,2.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,15.0,6.0,2026-02
Super League Greece,2026-02-07,Asteras Tripolis,Volos NFC,2.0,0.0,11.0,5.0,1.0,3.0,0.0,0.0,9.0,12.0,2026-02
Primeira Liga,2026-02-07,Estrela,Santa Clara,1.0,0.0,3.0,6.0,4.0,1.0,0.0,0.0,12.0,17.0,2026-02
Premier League,2026-02-07,Newcastle,Brentford,2.0,3.0,9.0,3.0,2.0,2.0,0.0,0.0,16.0,11.0,2026-02
Jupiler Pro League,2026-02-07,Waregem,Dender,1.0,0.0,6.0,1.0,1.0,4.0,0.0,0.0,12.0,8.0,2026-02
Jupiler Pro League,2026-02-07,Charleroi,Cercle Brugge,3.0,4.0,6.0,3.0,3.0,3.0,1.0,1.0,28.0,11.0,2026-02
Primeira Liga,2026-02-07,Moreirense,Gil Vicente,1.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,15.0,2026-02
Eredivisie,2026-02-07,Nijmegen,Heracles,4.0,1.0,3.0,6.0,0.0,2.0,0.0,0.0,15.0,10.0,2026-02
Eredivisie,2026-02-07,Twente,Heerenveen,5.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,29.0,7.0,2026-02
Premier League,2026-02-07,Man United,Tottenham,2.0,0.0,7.0,0.0,1.0,2.0,0.0,1.0,23.0,7.0,2026-02
Serie B,2026-02-07,Palermo,Empoli,3.0,2.0,3.0,5.0,2.0,4.0,0.0,0.0,12.0,17.0,2026-02
League 2,2026-02-07,Newport County,Grimsby,0.0,0.0,8.0,12.0,1.0,2.0,0.0,0.0,10.0,13.0,2026-02
League 2,2026-02-07,Notts County,Barrow,2.0,1.0,7.0,4.0,1.0,3.0,0.0,0.0,13.0,7.0,2026-02
League 2,2026-02-07,Walsall,Barnet,1.0,3.0,1.0,9.0,5.0,1.0,0.0,0.0,8.0,15.0,2026-02
National League,2026-02-07,Tamworth,Hartlepool,1.0,1.0,,,2.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-07,York,Forest Green,2.0,1.0,,,4.0,1.0,0.0,0.0,,,2026-02
National League,2026-02-07,Eastleigh,Wealdstone,2.0,2.0,,,2.0,2.0,0.0,0.0,,,2026-02
League 1,2026-02-07,Bolton,Barnsley,3.0,2.0,11.0,1.0,3.0,2.0,0.0,0.0,23.0,10.0,2026-02
Premier League,2026-02-07,Arsenal,Sunderland,3.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,16.0,5.0,2026-02
La Liga,2026-02-07,Sociedad,Elche,3.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,11.0,11.0,2026-02
Serie B,2026-02-07,Spezia,Virtus Entella,1.0,1.0,6.0,6.0,2.0,3.0,0.0,1.0,11.0,11.0,2026-02
Premier League,2026-02-07,Wolves,Chelsea,1.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,11.0,15.0,2026-02
Serie B,2026-02-07,Modena,Sampdoria,1.0,2.0,4.0,1.0,1.0,5.0,0.0,0.0,19.0,9.0,2026-02
Bundesliga,2026-02-07,Wolfsburg,Dortmund,1.0,2.0,4.0,8.0,1.0,1.0,0.0,0.0,12.0,21.0,2026-02
Premier League,2026-02-07,Bournemouth,Aston Villa,1.0,1.0,11.0,4.0,1.0,1.0,0.0,0.0,20.0,7.0,2026-02
Bundesliga,2026-02-07,St Pauli,Stuttgart,2.0,1.0,5.0,5.0,0.0,2.0,0.0,0.0,15.0,7.0,2026-02
Championship,2026-02-07,Norwich,Blackburn,2.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,12.0,6.0,2026-02
Premier League,2026-02-07,Fulham,Everton,1.0,2.0,6.0,6.0,1.0,5.0,0.0,0.0,13.0,16.0,2026-02
Ligue 1,2026-02-07,Nantes,Lyon,0.0,1.0,5.0,4.0,4.0,2.0,0.0,1.0,13.0,10.0,2026-02
La Liga,2026-02-07,Barcelona,Mallorca,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,24.0,9.0,2026-02
League 1,2026-02-07,Port Vale,Burton,2.0,2.0,5.0,6.0,2.0,3.0,0.0,0.0,14.0,13.0,2026-02
League 1,2026-02-07,Luton,Bradford,2.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0,17.0,10.0,2026-02
Serie A,2026-02-07,Genoa,Napoli,2.0,3.0,4.0,3.0,2.0,4.0,0.0,1.0,12.0,14.0,2026-02
Championship,2026-02-06,Charlton,QPR,0.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0,16.0,18.0,2026-02
La Liga,2026-02-06,Celta,Osasuna,1.0,2.0,7.0,3.0,2.0,2.0,0.0,0.0,18.0,8.0,2026-02
Ligue 2,2026-02-06,Annecy,Grenoble,1.0,1.0,7.0,0.0,4.0,2.0,0.0,1.0,14.0,6.0,2026-02
Ligue 2,2026-02-06,Boulogne,Rodez,1.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,10.0,8.0,2026-02
Ligue 2,2026-02-06,Dunkerque,Guingamp,0.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0,14.0,17.0,2026-02
Ligue 2,2026-02-06,Red Star,Pau FC,0.0,3.0,8.0,1.0,3.0,2.0,0.0,0.0,18.0,9.0,2026-02
Ligue 2,2026-02-06,Reims,Bastia,0.0,0.0,7.0,2.0,1.0,3.0,0.0,0.0,13.0,5.0,2026-02
Bundesliga,2026-02-06,Union Berlin,Ein Frankfurt,1.0,1.0,5.0,2.0,4.0,3.0,0.0,1.0,11.0,3.0,2026-02
Serie A,2026-02-06,Verona,Pisa,0.0,0.0,8.0,4.0,1.0,2.0,0.0,0.0,4.0,11.0,2026-02
Premier League,2026-02-06,Leeds,Nott'm Forest,3.0,1.0,5.0,10.0,1.0,1.0,0.0,0.0,14.0,16.0,2026-02
Serie B,2026-02-06,Cesena,Pescara,2.0,0.0,5.0,6.0,5.0,1.0,0.0,0.0,15.0,20.0,2026-02
Jupiler Pro League,2026-02-06,Westerlo,St Truiden,0.0,4.0,6.0,5.0,3.0,1.0,1.0,0.0,8.0,17.0,2026-02
Bundesliga 2,2026-02-06,Greuther Furth,Magdeburg,4.0,5.0,9.0,1.0,1.0,2.0,0.0,0.0,14.0,13.0,2026-02
Bundesliga 2,2026-02-06,Preußen Münster,Bochum,1.0,1.0,3.0,6.0,2.0,2.0,0.0,0.0,9.0,15.0,2026-02
Ligue 1,2026-02-06,Metz,Lille,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,6.0,16.0,2026-02
La Liga 2,2026-02-06,Leganes,Granada,1.0,0.0,3.0,5.0,1.0,2.0,0.0,1.0,12.0,6.0,2026-02
Eredivisie,2026-02-06,NAC Breda,Excelsior,0.0,2.0,8.0,3.0,2.0,2.0,1.0,0.0,15.0,9.0,2026-02
