League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Serie A,2026-04-04,Sassuolo,Cagliari,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,11.0,2026-04
Serie A,2026-04-04,Lazio,Parma,1.0,1.0,7.0,2.0,1.0,2.0,0.0,0.0,7.0,7.0,2026-04
Super League Greece,2026-04-04,Panetolikos,Atromitos,1.0,1.0,3.0,10.0,2.0,2.0,0.0,0.0,9.0,10.0,2026-04
National League,2026-04-03,Tamworth,Solihull,1.0,0.0,,,3.0,2.0,0.0,0.0,,,2026-04
League 1,2026-04-03,Plymouth,Bolton,1.0,2.0,4.0,4.0,0.0,2.0,0.0,1.0,14.0,9.0,2026-04
League 2,2026-04-03,Salford,Notts County,2.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,17.0,12.0,2026-04
National League,2026-04-03,Yeovil,Truro,1.0,0.0,,,2.0,1.0,0.0,0.0,,,2026-04
National League,2026-04-03,Woking,Eastleigh,3.0,3.0,,,3.0,2.0,0.0,0.0,,,2026-04
National League,2026-04-03,Scunthorpe,Hartlepool,0.0,0.0,,,1.0,3.0,0.0,0.0,,,2026-04
National League,2026-04-03,Southend,Braintree Town,3.0,2.0,,,2.0,3.0,0.0,0.0,,,2026-04
National League,2026-04-03,Rochdale,Morecambe,2.0,4.0,,,2.0,1.0,0.0,0.0,,,2026-04
League 2,2026-04-03,Newport County,Crawley Town,0.0,2.0,7.0,2.0,3.0,3.0,0.0,0.0,10.0,13.0,2026-04
National League,2026-04-03,Forest Green,Brackley Town,4.0,0.0,,,0.0,1.0,0.0,1.0,,,2026-04
League 2,2026-04-03,Grimsby,Harrogate,1.0,3.0,8.0,2.0,1.0,3.0,0.0,0.0,19.0,6.0,2026-04
National League,2026-04-03,Boston Utd,York,0.0,1.0,,,1.0,1.0,0.0,0.0,,,2026-04
League 2,2026-04-03,Milton Keynes Dons,Barrow,0.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0,16.0,5.0,2026-04
League 1,2026-04-03,Luton,Peterboro,2.0,1.0,7.0,4.0,3.0,2.0,0.0,0.0,17.0,10.0,2026-04
League 1,2026-04-03,Blackpool,Exeter,1.0,0.0,5.0,10.0,1.0,1.0,0.0,0.0,15.0,9.0,2026-04
League 1,2026-04-03,Bradford,Northampton,1.0,0.0,5.0,6.0,3.0,1.0,0.0,0.0,18.0,11.0,2026-04
League 1,2026-04-03,Burton,Barnsley,1.0,1.0,9.0,0.0,1.0,3.0,0.0,0.0,11.0,11.0,2026-04
League 1,2026-04-03,Huddersfield,Reading,1.0,1.0,4.0,2.0,1.0,4.0,0.0,0.0,13.0,4.0,2026-04
League 1,2026-04-03,Lincoln,AFC Wimbledon,1.0,0.0,2.0,7.0,1.0,4.0,0.0,0.0,8.0,10.0,2026-04
League 1,2026-04-03,Rotherham,Stevenage,0.0,0.0,4.0,4.0,1.0,4.0,1.0,0.0,10.0,11.0,2026-04
League 1,2026-04-03,Stockport,Wycombe,3.0,0.0,8.0,10.0,3.0,1.0,0.0,0.0,17.0,12.0,2026-04
League 2,2026-04-03,Accrington,Crewe,2.0,0.0,4.0,7.0,3.0,1.0,0.0,0.0,14.0,4.0,2026-04
League 2,2026-04-03,Barnet,Bromley,2.0,2.0,6.0,3.0,1.0,4.0,1.0,0.0,17.0,16.0,2026-04
League 2,2026-04-03,Bristol Rvs,Fleetwood Town,1.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,11.0,14.0,2026-04
League 2,2026-04-03,Chesterfield,Cheltenham,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,13.0,6.0,2026-04
League 2,2026-04-03,Colchester,Oldham,1.0,3.0,7.0,2.0,1.0,2.0,0.0,0.0,15.0,9.0,2026-04
National League,2026-04-03,Altrincham,Halifax,0.0,1.0,,,3.0,3.0,0.0,0.0,,,2026-04
National League,2026-04-03,Boreham Wood,Wealdstone,5.0,1.0,,,2.0,2.0,0.0,0.0,,,2026-04
Championship,2026-04-03,Middlesbrough,Millwall,1.0,2.0,17.0,6.0,1.0,1.0,0.0,0.0,32.0,11.0,2026-04
National League,2026-04-03,Aldershot,Sutton,2.0,2.0,,,2.0,3.0,1.0,1.0,,,2026-04
Championship,2026-04-03,Leicester,Preston,2.0,2.0,7.0,2.0,0.0,4.0,0.0,0.0,28.0,8.0,2026-04
Championship,2026-04-03,Coventry,Derby,3.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,13.0,8.0,2026-04
Championship,2026-04-03,West Brom,Wrexham,2.0,2.0,4.0,6.0,2.0,1.0,0.0,0.0,9.0,13.0,2026-04
Championship,2026-04-03,Oxford,Hull,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,16.0,9.0,2026-04
Jupiler Pro League,2026-04-03,Antwerp,Genk,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,13.0,13.0,2026-04
Championship,2026-04-03,Sheffield United,Swansea,3.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,13.0,8.0,2026-04
Championship,2026-04-03,QPR,Watford,2.0,1.0,2.0,3.0,6.0,4.0,0.0,0.0,15.0,7.0,2026-04
Championship,2026-04-03,Stoke,Sheffield Weds,2.0,0.0,7.0,2.0,2.0,1.0,0.0,0.0,12.0,16.0,2026-04
Primeira Liga,2026-04-03,Gil Vicente,AVS,3.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,16.0,11.0,2026-04
Championship,2026-04-03,Norwich,Portsmouth,1.0,1.0,5.0,6.0,3.0,5.0,0.0,0.0,6.0,5.0,2026-04
League 1,2026-04-03,Doncaster,Mansfield,0.0,2.0,2.0,6.0,2.0,1.0,0.0,0.0,10.0,8.0,2026-04
Primeira Liga,2026-04-03,Guimaraes,Tondela,5.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,12.0,3.0,2026-04
Primeira Liga,2026-04-03,Sp Lisbon,Santa Clara,4.0,2.0,9.0,5.0,4.0,4.0,0.0,0.0,22.0,7.0,2026-04
Championship,2026-04-03,Charlton,Bristol City,1.0,2.0,7.0,3.0,2.0,2.0,0.0,0.0,13.0,17.0,2026-04
Ligue 2,2026-04-03,Annecy,Guingamp,1.0,0.0,4.0,7.0,3.0,2.0,1.0,0.0,12.0,13.0,2026-04
League 2,2026-04-03,Shrewsbury,Tranmere,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,20.0,6.0,2026-04
National League,2026-04-03,Carlisle,Gateshead,0.0,0.0,,,2.0,2.0,0.0,0.0,,,2026-04
Championship,2026-04-03,Birmingham,Blackburn,0.0,1.0,9.0,10.0,0.0,1.0,0.0,0.0,12.0,16.0,2026-04
La Liga,2026-04-03,Vallecano,Elche,1.0,0.0,9.0,4.0,0.0,4.0,0.0,1.0,21.0,9.0,2026-04
League 2,2026-04-03,Walsall,Gillingham,2.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,11.0,12.0,2026-04
Ligue 2,2026-04-03,Red Star,Laval,0.0,0.0,7.0,3.0,2.0,3.0,0.0,0.0,20.0,3.0,2026-04
Ligue 2,2026-04-03,Grenoble,Clermont,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,9.0,14.0,2026-04
Ligue 2,2026-04-03,Dunkerque,Rodez,1.0,1.0,9.0,0.0,2.0,3.0,0.0,0.0,13.0,6.0,2026-04
Ligue 2,2026-04-03,Bastia,Amiens,1.0,1.0,2.0,7.0,2.0,1.0,0.0,0.0,18.0,9.0,2026-04
Ligue 1,2026-04-03,Paris SG,Toulouse,3.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,17.0,5.0,2026-04
League 2,2026-04-02,Cambridge,Swindon,1.0,1.0,11.0,5.0,0.0,2.0,0.0,0.0,20.0,4.0,2026-04
La Liga 2,2026-04-02,Las Palmas,Granada,2.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,8.0,10.0,2026-04
La Liga 2,2026-04-02,Castellon,Almeria,2.0,0.0,8.0,5.0,3.0,4.0,1.0,0.0,19.0,7.0,2026-04
La Liga 2,2026-04-02,Sociedad B,Eibar,0.0,1.0,10.0,3.0,1.0,2.0,0.0,0.0,12.0,11.0,2026-04
La Liga 2,2026-04-02,Leganes,Zaragoza,1.0,1.0,3.0,10.0,2.0,0.0,0.0,0.0,9.0,22.0,2026-04
League 1,2026-04-02,Wigan,Leyton Orient,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,13.0,9.0,2026-04
La Liga 2,2026-04-01,Huesca,Cultural Leonesa,1.0,1.0,5.0,5.0,6.0,4.0,0.0,0.0,9.0,18.0,2026-04
La Liga 2,2026-04-01,Santander,Sp Gijon,3.0,1.0,3.0,7.0,4.0,2.0,0.0,0.0,10.0,15.0,2026-04
La Liga 2,2026-04-01,Burgos,Ceuta,1.0,1.0,8.0,3.0,2.0,2.0,0.0,0.0,8.0,5.0,2026-04
La Liga 2,2026-04-01,Andorra,Malaga,3.0,3.0,8.0,5.0,4.0,3.0,0.0,0.0,19.0,12.0,2026-04
